id,parent_id,leaf,name,label,detail,link,pmid,sort,root_url,sample_url,field_type,keyword_searchable,value_type,version
121,83,TRUE,flanking_20000_GO_molecular_function_complete_list_id,Flanking region 20000 GO molecular function complete,The complete GO molecular function annotations queried through PANTHER API for the gene(s) when the variant is within the gene region plus 20k flanking regions on either end.,,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO database released 2024-01-17, DOI: 10.5281/zenodo.10536401"
123,83,TRUE,flanking_20000_PANTHER_GO_SLIM_biological_process_list_id,Flanking region 20000 PANTHER GO-Slim Biological Process,The PANTHER GO-Slim Biological Process annotations queried through PANTHER API for the gene(s) when the variant is within the gene region plus 20k flanking regions on either end.,,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO release 2023-07-25, released 2023-08-01"
125,83,TRUE,flanking_20000_PANTHER_GO_SLIM_cellular_component_list_id,Flanking region 20000 PANTHER GO-Slim Cellular Component,The PANTHER GO-Slim Cellular Component annotations queried through PANTHER API for the gene(s) when the variant is within the gene region plus 20k flanking regions on either end.,,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO release 2023-07-25, released 2023-08-01"
127,83,TRUE,flanking_20000_PANTHER_GO_SLIM_molecular_function_list_id,Flanking region 20000 PANTHER GO-Slim Molecular Function,The PANTHER GO-Slim Molecular Function annotations queried through PANTHER API for the gene(s) when the variant is within the gene region plus 20k flanking regions on either end.,,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO release 2023-07-25, released 2023-08-01"
634,83,TRUE,flanking_20000_PANTHER_protein_class_list_id,Flanking region 20000 PANTHER Protein Class,The PANTHER Pathway annotations queried through PANTHER API for the gene(s) when the variant is within the gene region plus 20k flanking regions on either end.,,,,https://pantherdb.org/panther/category.do?categoryAcc=,,text,TRUE,term_id,PANTHER UPL 18
129,83,TRUE,flanking_20000_PANTHER_pathway_list_id,Flanking region 20000 PANTHER Pathways,The PANTHER Pathway annotations queried through PANTHER API for the gene(s) when the variant is within the gene region plus 20k flanking regions on either end.,,,,https://pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=,,text,TRUE,term_id,PANTHER UPL 18
131,83,TRUE,flanking_20000_REACTOME_pathway_list_id,Flanking region 20000 Reactome pathways,The Reactome Pathway annotations queried through PANTHER API for the gene(s) when the variant is within the gene region plus 20k flanking regions on either end.,,,,https://reactome.org/PathwayBrowser/#/,,text,TRUE,term_id,"Reactome database version 85, released 2023-05-25"
133,132,TRUE,VEP_canonical,,"canonical transcript predicted by Ensembl VEP.\nMultiple entries separated by "";"", matching Ensembl_transcriptid. See https://useast.ensembl.org/Help/Glossary?id=521\nSee https://useast.ensembl.org/Help/Glossary?id=521",,,,,,text,TRUE,,
134,132,TRUE,VEP_ensembl_Amino_Acid_Change,,"amino acid change as to a transcript.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID ""*"" represents a stop codon\nThe order corresponds to VEP_ensembl_Transcript_ID\n""*"" represents a stop codon",,,,,,text,TRUE,,
135,132,TRUE,VEP_ensembl_CANONICAL,,"whether a transcript is canonical.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
136,132,TRUE,VEP_ensembl_CCDS,,"CCDS IDs corresponding to transcripts.\nMultiple IDs are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
137,132,TRUE,VEP_ensembl_CDS_position,,"CDS position as to a transcript.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
138,132,TRUE,VEP_ensembl_Codon_Change_or_Distance,,"codon change or distance as to a transcript.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
139,132,TRUE,VEP_ensembl_Consequence,,"VEP consequence with Ensembl as gene model.\nMultiple consequences are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
140,132,TRUE,VEP_ensembl_Exon_or_Intron_Rank,,"exon (intron) rank as to a transcript.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
147,132,TRUE,VEP_ensembl_Gene_ID,,"Ensembl gene IDs corresponding to transcripts.\nMultiple IDs are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,http://uswest.ensembl.org/Homo_sapiens/Gene/Summary?g=,http://uswest.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000158270,text,TRUE,,
148,132,TRUE,VEP_ensembl_Gene_Name,,"Ensembl gene names corresponding to transcripts.\nMultiple gene names are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
149,132,TRUE,VEP_ensembl_HGVSc,,"variant in format of HGVSc.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
150,132,TRUE,VEP_ensembl_HGVSp,,"variant in format of HGVSp.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
151,132,TRUE,VEP_ensembl_LoF,,"LOF by LOFTEE.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
152,132,TRUE,VEP_ensembl_LoF_filter,,"LOF filter by LOFTEE.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
153,132,TRUE,VEP_ensembl_LoF_flags,,"LOF flags by LOFTEE.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
154,132,TRUE,VEP_ensembl_LoF_info,,"LOF information by LOFTEE.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
163,132,TRUE,VEP_ensembl_Protein_ID,,"Ensembl protein IDs corresponding to transcripts.\nMultiple IDs are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
164,132,TRUE,VEP_ensembl_Protein_position,,"protein position as to a transcript.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
167,132,TRUE,VEP_ensembl_STRAND,,"strand of CDS as to a transcript.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
168,132,TRUE,VEP_ensembl_SWISSPROT,,"SWISSPROT IDs corresponding to transcripts.\nMultiple IDs are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
169,132,TRUE,VEP_ensembl_Transcript_ID,,"Ensembl transcript IDs corresponding to consequences.\nMultiple IDs are separated by ""|""",,,,,,text,TRUE,,
170,132,TRUE,VEP_ensembl_cDNA_position,,"cDNA position as to a transcript.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_ensembl_Transcript_ID",,,,,,text,TRUE,,
171,132,TRUE,VEP_ensembl_summary,,"VEP consequence summary with Ensembl as gene model.\nFormat GeneID(total number of transcripts):consequence#1(number of transcripts affected) consequence#2(number of transcripts affected)... Multiple genes are separated by ""|""\nGeneID(total number of transcripts):consequence#1(number of transcripts affected)\nconsequence#2(number of transcripts affected)... Multiple genes are separated by ""|""",,,,,,text,TRUE,,
142,132,TRUE,VEP_ensembl_GO_biological_process_complete_list_id,VEP ensembl GO biological process complete,"The complete GO biological process annotations queried through PANTHER API for IDs corresponding to VEP_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO database released 2024-01-17, DOI: 10.5281/zenodo.10536401"
144,132,TRUE,VEP_ensembl_GO_cellular_component_complete_list_id,VEP ensembl GO cellular component complete,"The complete GO cellular component annotations queried through PANTHER API for IDs corresponding to VEP_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO database released 2024-01-17, DOI: 10.5281/zenodo.10536401"
146,132,TRUE,VEP_ensembl_GO_molecular_function_complete_list_id,VEP ensembl GO molecular function complete,"The complete GO molecular function annotations queried through PANTHER API for IDs corresponding to VEP_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO database released 2024-01-17, DOI: 10.5281/zenodo.10536401"
156,132,TRUE,VEP_ensembl_PANTHER_GO_SLIM_biological_process_list_id,VEP ensembl PANTHER GO-Slim Biological Process,"The PANTHER GO-Slim Biological Process annotations queried through PANTHER API for IDs corresponding to VEP_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO release 2023-07-25, released 2023-08-01"
158,132,TRUE,VEP_ensembl_PANTHER_GO_SLIM_cellular_component_list_id,VEP ensembl PANTHER GO-Slim Cellular Component,"The PANTHER GO-Slim Cellular Component annotations queried through PANTHER API for IDs corresponding to VEP_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO release 2023-07-25, released 2023-08-01"
160,132,TRUE,VEP_ensembl_PANTHER_GO_SLIM_molecular_function_list_id,VEP ensembl PANTHER GO-Slim Molecular Function,"The PANTHER GO-Slim Molecular Function annotations queried through PANTHER API for IDs corresponding to VEP_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO release 2023-07-25, released 2023-08-01"
641,132,TRUE,VEP_ensembl_PANTHER_protein_class_list_id,VEP ensembl PANTHER Protein Class,"The PANTHER Protein Class annotations queried through PANTHER API for IDs corresponding to VEP_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of PANTHER Protein Class terms from all genes is shown here.",,,,https://pantherdb.org/panther/category.do?categoryAcc=,,text,TRUE,term_id,PANTHER UPL 18
162,132,TRUE,VEP_ensembl_PANTHER_pathway_list_id,VEP ensembl PANTHER Pathways,"The PANTHER pathway annotations queried through PANTHER API for IDs corresponding to VEP_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of PANTHER Pathways from all genes is shown here.",,,,https://pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=,,text,TRUE,term_id,PANTHER UPL 18
166,132,TRUE,VEP_ensembl_REACTOME_pathway_list_id,VEP ensembl Reactome pathways,"The Reactome Pathway annotations queried through PANTHER API for IDs corresponding to VEP_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of Reactome Pathways from all genes is shown here.",,,,https://reactome.org/PathwayBrowser/#/,,text,TRUE,term_id,"Reactome database version 85, released 2023-05-25"
172,132,TRUE,VEP_refseq_Amino_Acid_Change,,"amino acid change as to a transcript.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID ""*"" represents a stop codon\nThe order corresponds to VEP_refseq_Transcript_ID\n""*"" represents a stop codon",,,,,,text,TRUE,,
173,132,TRUE,VEP_refseq_CANONICAL,,"whether a transcript is canonical.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID\nThe order corresponds to VEP_refseq_Transcript_ID",,,,,,text,TRUE,,
174,132,TRUE,VEP_refseq_CDS_position,,"CDS position as to a transcript.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID\nThe order corresponds to VEP_refseq_Transcript_ID",,,,,,text,TRUE,,
175,132,TRUE,VEP_refseq_Codon_Change_or_Distance,,"codon change or distance as to a transcript.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID\nThe order corresponds to VEP_refseq_Transcript_ID",,,,,,text,TRUE,,
176,132,TRUE,VEP_refseq_Consequence,,"VEP consequence with RefSeq as gene model.\nMultiple consequences are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID\nThe order corresponds to VEP_refseq_Transcript_ID",,,,,,text,TRUE,,
177,132,TRUE,VEP_refseq_Exon_or_Intron_Rank,,"exon (intron) rank as to a transcript.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID\nThe order corresponds to VEP_refseq_Transcript_ID",,,,,,text,TRUE,,
184,132,TRUE,VEP_refseq_Gene_ID,,"RefSeq gene IDs corresponding to transcripts.\nMultiple IDs are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID\nThe order corresponds to VEP_refseq_Transcript_ID",,,,,,text,TRUE,,
185,132,TRUE,VEP_refseq_Gene_Name,,"RefSeq gene names corresponding to transcripts.\nMultiple gene names are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID\nThe order corresponds to VEP_refseq_Transcript_ID",,,,,,text,TRUE,,
186,132,TRUE,VEP_refseq_HGVSc,,"variant in format of HGVSc.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID\nThe order corresponds to VEP_refseq_Transcript_ID",,,,,,text,TRUE,,
187,132,TRUE,VEP_refseq_HGVSp,,"variant in format of HGVSp.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID\nThe order corresponds to VEP_refseq_Transcript_ID",,,,,,text,TRUE,,
188,132,TRUE,VEP_refseq_LoF,,"LOF by LOFTEE.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID\nThe order corresponds to VEP_refseq_Transcript_ID",,,,,,text,TRUE,,
189,132,TRUE,VEP_refseq_LoF_filter,,"LOF filter by LOFTEE.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID\nThe order corresponds to VEP_refseq_Transcript_ID",,,,,,text,TRUE,,
190,132,TRUE,VEP_refseq_LoF_flags,,"LOF flags by LOFTEE.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID\nThe order corresponds to VEP_refseq_Transcript_ID",,,,,,text,TRUE,,
191,132,TRUE,VEP_refseq_LoF_info,,"LOF information by LOFTEE.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID\nThe order corresponds to VEP_refseq_Transcript_ID",,,,,,text,TRUE,,
200,132,TRUE,VEP_refseq_Protein_ID(ENSP),,"refseq protein IDs corresponding to transcripts.\nMultiple IDs are separated by ""|"" The order corresponds to VEP_ensembl_Transcript_ID\nThe order corresponds to VEP_refseq_Transcript_ID",,,,,,text,TRUE,,
201,132,TRUE,VEP_refseq_Protein_position,,"protein position as to a transcript.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID\nThe order corresponds to VEP_refseq_Transcript_ID",,,,,,text,TRUE,,
204,132,TRUE,VEP_refseq_STRAND,,"strand of CDS as to a transcript.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID\nThe order corresponds to VEP_refseq_Transcript_ID",,,,,,text,TRUE,,
205,132,TRUE,VEP_refseq_Transcript_ID,,"RefSeq transcript IDs corresponding to consequences.\nMultiple IDs are separated by ""|""",,,,https://www.ncbi.nlm.nih.gov/nuccore/,https://www.ncbi.nlm.nih.gov/nuccore/NM_130386,text,TRUE,,
206,132,TRUE,VEP_refseq_cDNA_position,,"cDNA position as to a transcript.\nMultiple annotations are separated by ""|"" The order corresponds to VEP_refseq_Transcript_ID\nThe order corresponds to VEP_refseq_Transcript_ID",,,,,,text,TRUE,,
207,132,TRUE,VEP_refseq_summary,,"VEP consequence summary with RefSeq as gene model.\nFormat GeneID(total number of transcripts):consequence#1(number of transcripts affected) consequence#2(number of transcripts affected)... Multiple genes are separated by ""|""\nGeneID(total number of transcripts):consequence#1(number of transcripts affected)\nconsequence#2(number of transcripts affected)... Multiple genes are separated by ""|""",,,,,,text,TRUE,,
179,132,TRUE,VEP_refseq_GO_biological_process_complete_list_id,VEP refseq GO biological process complete,"The complete GO biological process annotations queried through PANTHER API for IDs corresponding to  VEP_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO database released 2024-01-17, DOI: 10.5281/zenodo.10536401"
181,132,TRUE,VEP_refseq_GO_cellular_component_complete_list_id,VEP refseq GO cellular component complete,"The complete GO cellular component annotations queried through PANTHER API for IDs corresponding to VEP_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO database released 2024-01-17, DOI: 10.5281/zenodo.10536401"
183,132,TRUE,VEP_refseq_GO_molecular_function_complete_list_id,VEP refseq GO molecular function complete,"The complete GO molecular function annotations queried through PANTHER API for IDs corresponding to VEP_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO database released 2024-01-17, DOI: 10.5281/zenodo.10536401"
193,132,TRUE,VEP_refseq_PANTHER_GO_SLIM_biological_process_list_id,VEP refseq PANTHER GO-Slim Biological Process,"The PANTHER GO-Slim Biological Process annotations queried through PANTHER API for IDs corresponding to VEP_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here..",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO release 2023-07-25, released 2023-08-01"
195,132,TRUE,VEP_refseq_PANTHER_GO_SLIM_cellular_component_list_id,VEP refseq PANTHER GO-Slim Cellular Component,"The PANTHER GO-Slim Cellular Component annotations queried through PANTHER API for IDs corresponding to VEP_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO release 2023-07-25, released 2023-08-01"
197,132,TRUE,VEP_refseq_PANTHER_GO_SLIM_molecular_function_list_id,VEP refseq PANTHER GO-Slim Molecular Function,"The PANTHER GO-Slim Molecular Function annotations queried through PANTHER API for IDs corresponding to VEP_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO release 2023-07-25, released 2023-08-01"
642,132,TRUE,VEP_refseq_PANTHER_protein_class_list_id,VEP refseq PANTHER Protein Class,"The PANTHER Protein Class annotations queried through PANTHER API for IDs corresponding to VEP_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of PANTHER Protein Class terms from all genes is shown here.",,,,https://pantherdb.org/panther/category.do?categoryAcc=,,text,TRUE,term_id,PANTHER UPL 18
199,132,TRUE,VEP_refseq_PANTHER_pathway_list_id,VEP refseq PANTHER Pathways,"The PANTHER pathway annotations queried through PANTHER API for IDs corresponding to VEP_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of PANTHER Pathways from all genes is shown here.",,,,https://pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=,,text,TRUE,term_id,PANTHER UPL 18
203,132,TRUE,VEP_refseq_REACTOME_pathway_list_id,VEP refseq Reactome pathways,"The Reactome Pathway annotations queried through PANTHER API for IDs corresponding to VEP_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of Reactome Pathways from all genes is shown here.",,,,https://reactome.org/PathwayBrowser/#/,,text,TRUE,term_id,"Reactome database version 85, released 2023-05-25"
209,208,TRUE,SnpEff_ensembl_CDS_position/CDS_len,,"CDS position and length as to a transcript.\nFormat CDS position/CDS length Multiple annotations are separated by ""|"" The order corresponds to SnpEff_ensembl_Transcript_ID\nCDS position/CDS length\nMultiple annotations are separated by ""|""\nThe order corresponds to SnpEff_ensembl_Transcript_ID",,,,,,text,TRUE,,
210,208,TRUE,SnpEff_ensembl_Distance_to_feature,,"distance to feature.\nMultiple annotations are separated by ""|"" The order corresponds to SnpEff_ensembl_Transcript_ID\nThe order corresponds to SnpEff_ensembl_Transcript_ID",,,,,,text,TRUE,,
211,208,TRUE,SnpEff_ensembl_Effect,,"SnpEff consequence with Ensembl as gene model.\nMultiple consequences are separated by ""|"" The order corresponds to SnpEff_ensembl_Transcript_ID\nThe order corresponds to SnpEff_ensembl_Transcript_ID",,,,,,text,TRUE,,
212,208,TRUE,SnpEff_ensembl_Effect_impact,,"consequence impacts predicted by SnpEff.\nMultiple impacts are separated by ""|"" The order corresponds to SnpEff_ensembl_Transcript_ID\nThe order corresponds to SnpEff_ensembl_Transcript_ID",,,,,,text,TRUE,,
213,208,TRUE,SnpEff_ensembl_Exon_or_intron_rank/total,,"exon (intron) rank and total number as to a transcript.\nFormat exon or intron rank / total exon or intron number Multiple annotations are separated by ""|"" The order corresponds to SnpEff_ensembl_Transcript_ID\nexon or intron rank / total exon or intron number\nMultiple annotations are separated by ""|""\nThe order corresponds to SnpEff_ensembl_Transcript_ID",,,,,,text,TRUE,,
220,208,TRUE,SnpEff_ensembl_Gene_ID,,"Ensembl gene IDs corresponding to transcripts.\nMultiple IDs are separated by ""|"" The order corresponds to SnpEff_ensembl_Transcript_ID\nThe order corresponds to SnpEff_ensembl_Transcript_ID",,,,http://uswest.ensembl.org/Homo_sapiens/Gene/Summary?g=,http://uswest.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000158270,text,TRUE,,
221,208,TRUE,SnpEff_ensembl_Gene_name,,"Ensembl gene names corresponding to transcripts.\nMultiple gene names are separated by ""|"" The order corresponds to SnpEff_ensembl_Transcript_ID\nThe order corresponds to SnpEff_ensembl_Transcript_ID",,,,,,text,TRUE,,
222,208,TRUE,SnpEff_ensembl_HGVSc,,"variant in format of HGVSc.\nMultiple annotations are separated by ""|"" The order corresponds to SnpEff_ensembl_Transcript_ID\nThe order corresponds to SnpEff_ensembl_Transcript_ID",,,,,,text,TRUE,,
223,208,TRUE,SnpEff_ensembl_HGVSp,,"variant in format of HGVSp.\nMultiple annotations are separated by ""|"" The order corresponds to SnpEff_ensembl_Transcript_ID\nThe order corresponds to SnpEff_ensembl_Transcript_ID",,,,,,text,TRUE,,
224,208,TRUE,SnpEff_ensembl_LOF/NMD,,LOF or NMD by SnpEff.,,,,,,text,TRUE,,
225,208,TRUE,SnpEff_ensembl_LOF/NMD_gene_ID,,gene ID corresponding to SnpEff_ensembl_LOF/NMD.,,,,,,text,TRUE,,
226,208,TRUE,SnpEff_ensembl_LOF/NMD_gene_name,,gene name corresponding to SnpEff_ensembl_LOF/NMD.,,,,,,text,TRUE,,
227,208,TRUE,SnpEff_ensembl_LOF/NMD_num_transcripts_affected,,number of transcripts affected\ncorresponding to SnpEff_ensembl_LOF/NMD.,,,,,,text,TRUE,,
228,208,TRUE,SnpEff_ensembl_LOF/NMD_percent_transcripts_affected,,percentage of transcripts affected\ncorresponding to SnpEff_ensembl_LOF/NMD.,,,,,,text,TRUE,,
237,208,TRUE,SnpEff_ensembl_Protein_position/Protein_len,,"protein position and length as to a transcript.\nFormat protein position/protein length Multiple annotations are separated by ""|"" The order corresponds to SnpEff_ensembl_Transcript_ID\nprotein position/protein length\nMultiple annotations are separated by ""|""\nThe order corresponds to SnpEff_ensembl_Transcript_ID",,,,,,text,TRUE,,
240,208,TRUE,SnpEff_ensembl_Sequence_feature,,"SnpEff consequence features.\nMultiple features are separated by ""|"" The order corresponds to SnpEff_ensembl_Transcript_ID\nThe order corresponds to SnpEff_ensembl_Transcript_ID",,,,,,text,TRUE,,
241,208,TRUE,SnpEff_ensembl_Sequence_feature_impact,,"sequence feature impacts predicted by SnpEff.\nMultiple impacts are separated by ""|"" The order corresponds to SnpEff_ensembl_Transcript_ID\nThe order corresponds to SnpEff_ensembl_Transcript_ID",,,,,,text,TRUE,,
242,208,TRUE,SnpEff_ensembl_TF_ID,,ID of the TF,,,,,,text,TRUE,,
243,208,TRUE,SnpEff_ensembl_TF_binding_effect,,effect of TF binding by SnpEff,,,,,,text,TRUE,,
244,208,TRUE,SnpEff_ensembl_TF_name,,name of the TF,,,,,,text,TRUE,,
245,208,TRUE,SnpEff_ensembl_Transcript_ID,,"Ensembl transcript IDs corresponding to consequences.\nMultiple IDs are separated by ""|""",,,,,,text,TRUE,,
246,208,TRUE,SnpEff_ensembl_Transcript_biotype,,"biotype of transcript.\nMultiple biotypes are separated by ""|"" The order corresponds to SnpEff_ensembl_Transcript_ID\nThe order corresponds to SnpEff_ensembl_Transcript_ID",,,,,,text,TRUE,,
247,208,TRUE,SnpEff_ensembl_Warnings,,"SnpEff warnings.\nMultiple annotations are separated by ""|"" The order corresponds to SnpEff_ensembl_Transcript_ID\nThe order corresponds to SnpEff_ensembl_Transcript_ID",,,,,,text,TRUE,,
248,208,TRUE,SnpEff_ensembl_cDNA_position/cDNA_len,,"cDNA position and length as to a transcript.\nFormat cDNA position/cDNA length Multiple annotations are separated by ""|"" The order corresponds to SnpEff_ensembl_Transcript_ID\ncDNA position/cDNA length\nMultiple annotations are separated by ""|""\nThe order corresponds to SnpEff_ensembl_Transcript_ID",,,,,,text,TRUE,,
249,208,TRUE,SnpEff_ensembl_summary,,"SnpEff consequence summary with Ensembl as gene model.\nFormat GeneID(total number of transcripts):consequence#1(number of transcripts affected) consequence#2(number of transcripts affected)... Multiple genes are separated by ""|""\nGeneID(total number of transcripts):consequence#1(number of transcripts affected)\nconsequence#2(number of transcripts affected)... Multiple genes are separated by ""|""",,,,,,text,TRUE,,
215,208,TRUE,SnpEff_ensembl_GO_biological_process_complete_list_id,SnpEff ensembl GO biological process complete,"The complete GO biological process annotations queried through PANTHER API for IDs corresponding to SnpEff_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO database released 2024-01-17, DOI: 10.5281/zenodo.10536401"
217,208,TRUE,SnpEff_ensembl_GO_cellular_component_complete_list_id,SnpEff ensembl GO cellular component complete,"The complete GO cellular component annotations queried through PANTHER API for IDs corresponding to SnpEff_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO database released 2024-01-17, DOI: 10.5281/zenodo.10536401"
219,208,TRUE,SnpEff_ensembl_GO_molecular_function_complete_list_id,SnpEff ensembl GO molecular function complete,"The complete GO molecular function annotations queried through PANTHER API for IDs corresponding to SnpEff_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO database released 2024-01-17, DOI: 10.5281/zenodo.10536401"
